CH,H2CO+,NAN,H2CO,CH+,NAN,NAN,3.1e-10,-0.5,0.0,10,41000
CH,H2O+,NAN,H2O,CH+,NAN,NAN,3.4e-10,-0.5,0.0,10,41000
CH,N+,NAN,N,CH+,NAN,NAN,3.6e-10,-0.5,0.0,10,41000
CH,N2+,NAN,N2,CH+,NAN,NAN,6.3e-10,-0.5,0.0,10,41000
CH,NH2+,NAN,NH2,CH+,NAN,NAN,3.5e-10,-0.5,0.0,10,41000
CH,O+,NAN,O,CH+,NAN,NAN,3.5e-10,-0.5,0.0,10,41000
CH,O2+,NAN,O2,CH+,NAN,NAN,3.1e-10,-0.5,0.0,10,41000
CH,OH+,NAN,OH,CH+,NAN,NAN,3.5e-10,-0.5,0.0,10,41000
CN+,CO2,NAN,CO2+,CN,NAN,NAN,3e-10,0.0,0.0,10,41000
CN+,CO,NAN,CO+,CN,NAN,NAN,6.3e-10,0.0,0.0,10,41000
CN+,H2CO,NAN,H2CO+,CN,NAN,NAN,5.2e-10,-0.5,0.0,10,41000
CN+,HCN,NAN,HCN+,CN,NAN,NAN,1.79e-09,-0.5,0.0,10,41000
CN+,HCO,NAN,HCO+,CN,NAN,NAN,3.7e-10,-0.5,0.0,10,41000
CN+,NO,NAN,NO+,CN,NAN,NAN,5.7e-10,0.0,0.0,10,41000
CN+,O2,NAN,O2+,CN,NAN,NAN,2.58e-10,0.0,0.0,10,41000
CN+,S,NAN,S+,CN,NAN,NAN,1.1e-09,0.0,0.0,10,41000
CN,N2+,NAN,N2,CN+,NAN,NAN,1e-10,-0.5,0.0,10,41000
CO+,CO2,NAN,CO2+,CO,NAN,NAN,1e-09,0.0,0.0,10,41000
